Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
140	5029718	n/a	0	0	n/a	N	0	111000	1696	934	0.57	60.5	250	62760	1696	n/a	64	1616	n/a	5284	1680	n/a	19864	1696	n/a	
141	5029720	n/a	0	0	n/a	N	0	000000	936	228	0.31	1.90	18.3	29456	936	n/a	60	892	n/a	336	908	n/a	3204	924	n/a	
142	5029720	n/a	0	0	n/a	N	0	110000	1252	535	0.42	8.53	76.9	48832	1252	n/a	84	1216	n/a	1292	1200	n/a	10900	1248	n/a	
143	5033106	n/a	0	0	n/a	N	0	101000	2492	1166	0.80	131	544	55936	2492	n/a	72	2316	n/a	7568	2488	n/a	29452	2480	n/a	
144	5033108	n/a	0	0	n/a	N	0	111000	1700	1015	0.55	79.7	325	65532	1700	n/a	72	1612	n/a	6644	1688	n/a	28992	1700	n/a	
145	5035405	n/a	0	0	n/a	N	0	111000	2196	1093	0.72	86.8	348	53208	2196	n/a	72	2076	n/a	5504	2180	n/a	20956	2192	n/a	
146	5035436	n/a	0	0	n/a	N	0	000000	188	8.19	0.06	0.07	0.01	3580	188	n/a	56	172	n/a	60	188	n/a	68	68	n/a	
147	5036664	n/a	0	0	n/a	N	0	111000	1908	972	0.64	129	261	53472	1908	n/a	68	1816	n/a	9948	1908	n/a	17532	1908	n/a	
148	5041578	n/a	0	0	n/a	N	0	111000	2300	988	0.78	62.1	288	55852	2300	n/a	72	2196	n/a	4796	2268	n/a	20572	2300	n/a	
149	5043106	n/a	0	0	n/a	N	0	111000	2096	1201	0.69	101	445	62496	2096	n/a	68	2000	n/a	6868	2084	n/a	27072	2096	n/a	
150	5044941	n/a	0	0	n/a	N	0	000000	372	36.6	0.13	0.36	1.54	11940	372	n/a	60	364	n/a	132	372	n/a	624	368	n/a	
151	5045245	n/a	0	0	n/a	N	0	101000	2556	1265	0.85	246	636	53612	2556	n/a	64	2448	n/a	13008	2556	n/a	30628	2556	n/a	
152	5045300	n/a	0	0	n/a	N	0	101000	2272	1324	0.80	250	651	60628	2272	n/a	64	2188	n/a	14884	2272	n/a	34908	2272	n/a	
153	5045302	n/a	0	0	n/a	N	0	101000	2332	1289	0.79	100	449	57720	2332	n/a	68	2244	n/a	5632	2312	n/a	22132	2332	n/a	
154	5045446	n/a	0	0	n/a	N	0	111000	2128	1241	0.66	83.6	400	60964	2128	n/a	64	2032	n/a	4940	2104	n/a	22112	2128	n/a	
155	5045969	n/a	0	0	n/a	N	0	111000	1416	790	0.48	40.2	193	63080	1416	n/a	68	1372	n/a	3836	1408	n/a	17476	1416	n/a	
156	5049563	n/a	0	0	n/a	N	0	111000	1820	1003	0.61	93.9	340	62956	1820	n/a	68	1724	n/a	7580	1816	n/a	23228	1820	n/a	
157	5050057	n/a	0	0	n/a	N	0	000000	148	7.80	0.04	0.04	0.05	4708	148	n/a	48	144	n/a	48	136	n/a	112	100	n/a	
158	5050810	n/a	0	0	n/a	N	0	000000	160	11.0	0.05	0.51	3.38	6696	160	n/a	52	156	n/a	332	160	n/a	2308	160	n/a	
159	5050821	n/a	0	0	n/a	N	0	111000	1680	935	0.58	72.2	348	63496	1680	n/a	68	1624	n/a	6780	1676	n/a	30168	1680	n/a	
160	5050821	n/a	0	0	n/a	N	0	000000	336	46.0	0.10	2.02	13.7	17520	336	n/a	64	312	n/a	904	332	n/a	5872	336	n/a	
161	5050822	n/a	0	0	n/a	N	0	000000	1516	451	0.50	31.7	147	31944	1516	n/a	68	1464	n/a	3192	1496	n/a	13380	1516	n/a	
162	5052434	n/a	0	0	n/a	N	0	000000	340	20.8	0.08	0.15	0.58	5912	340	n/a	44	300	n/a	76	336	n/a	332	332	n/a	
163	5052439	n/a	0	0	n/a	N	0	000000	240	12.7	0.06	0.08	0.41	4764	240	n/a	44	212	n/a	64	224	n/a	244	240	n/a	
164	5053473	n/a	0	0	n/a	N	0	111000	2048	906	0.73	197	411	46932	2048	n/a	64	1968	n/a	13856	2036	n/a	26804	2048	n/a	
165	5053663	n/a	0	0	n/a	N	0	111000	2020	680	0.66	90.2	255	37952	2020	n/a	72	1916	n/a	6416	2020	n/a	15524	2020	n/a	
166	5054449	n/a	0	0	n/a	N	0	111000	1588	875	0.53	71.0	303	57844	1588	n/a	68	1488	n/a	6596	1588	n/a	25244	1588	n/a	
